year,state_norm,district_norm,metric,value,state,district
2024,madhya pradesh,ashok nagar,sll,2148.0,Madhya Pradesh,Ashok Nagar
2024,madhya pradesh,ashok nagar,women,394.0,Madhya Pradesh,Ashok Nagar
2024,madhya pradesh,balaghat,children,331.0,Madhya Pradesh,Balaghat
2024,madhya pradesh,balaghat,cyber,0.0,Madhya Pradesh,Balaghat
2024,madhya pradesh,balaghat,ipc,3341.0,Madhya Pradesh,Balaghat
2024,madhya pradesh,balaghat,sll,2847.0,Madhya Pradesh,Balaghat
2024,madhya pradesh,balaghat,women,478.0,Madhya Pradesh,Balaghat
2024,madhya pradesh,barwani,children,199.0,Madhya Pradesh,Barwani
2024,madhya pradesh,barwani,cyber,0.0,Madhya Pradesh,Barwani
2024,madhya pradesh,barwani,ipc,3303.0,Madhya Pradesh,Barwani
2024,madhya pradesh,barwani,sll,3937.0,Madhya Pradesh,Barwani
2024,madhya pradesh,barwani,women,385.0,Madhya Pradesh,Barwani
2024,madhya pradesh,betul,children,357.0,Madhya Pradesh,Betul
2024,madhya pradesh,betul,cyber,15.0,Madhya Pradesh,Betul
2024,madhya pradesh,betul,ipc,4626.0,Madhya Pradesh,Betul
2024,madhya pradesh,betul,sll,3777.0,Madhya Pradesh,Betul
2024,madhya pradesh,betul,women,645.0,Madhya Pradesh,Betul
2024,madhya pradesh,bhind,children,216.0,Madhya Pradesh,Bhind
2024,madhya pradesh,bhind,cyber,0.0,Madhya Pradesh,Bhind
2024,madhya pradesh,bhind,ipc,3628.0,Madhya Pradesh,Bhind
2024,madhya pradesh,bhind,sll,1233.0,Madhya Pradesh,Bhind
2024,madhya pradesh,bhind,women,399.0,Madhya Pradesh,Bhind
2024,madhya pradesh,bhopal commissionarate,children,1227.0,Madhya Pradesh,Bhopal Commissionarate
2024,madhya pradesh,bhopal commissionarate,cyber,282.0,Madhya Pradesh,Bhopal Commissionarate
2024,madhya pradesh,bhopal commissionarate,ipc,12851.0,Madhya Pradesh,Bhopal Commissionarate
2024,madhya pradesh,bhopal commissionarate,sll,4274.0,Madhya Pradesh,Bhopal Commissionarate
2024,madhya pradesh,bhopal commissionarate,women,1747.0,Madhya Pradesh,Bhopal Commissionarate
2024,madhya pradesh,bhopal railway,children,10.0,Madhya Pradesh,Bhopal Railway
2024,madhya pradesh,bhopal railway,cyber,0.0,Madhya Pradesh,Bhopal Railway
2024,madhya pradesh,bhopal railway,ipc,6817.0,Madhya Pradesh,Bhopal Railway
2024,madhya pradesh,bhopal railway,sll,1.0,Madhya Pradesh,Bhopal Railway
2024,madhya pradesh,bhopal railway,women,21.0,Madhya Pradesh,Bhopal Railway
2024,madhya pradesh,bhopal rural,children,140.0,Madhya Pradesh,Bhopal Rural
2024,madhya pradesh,bhopal rural,cyber,0.0,Madhya Pradesh,Bhopal Rural
2024,madhya pradesh,bhopal rural,ipc,1599.0,Madhya Pradesh,Bhopal Rural
2024,madhya pradesh,bhopal rural,sll,893.0,Madhya Pradesh,Bhopal Rural
2024,madhya pradesh,bhopal rural,women,208.0,Madhya Pradesh,Bhopal Rural
2024,madhya pradesh,burhanpur,children,163.0,Madhya Pradesh,Burhanpur
2024,madhya pradesh,burhanpur,cyber,8.0,Madhya Pradesh,Burhanpur
2024,madhya pradesh,burhanpur,ipc,1112.0,Madhya Pradesh,Burhanpur
2024,madhya pradesh,burhanpur,sll,2383.0,Madhya Pradesh,Burhanpur
2024,madhya pradesh,burhanpur,women,222.0,Madhya Pradesh,Burhanpur
2024,madhya pradesh,chhatarpur,children,490.0,Madhya Pradesh,Chhatarpur
2024,madhya pradesh,chhatarpur,cyber,11.0,Madhya Pradesh,Chhatarpur
2024,madhya pradesh,chhatarpur,ipc,6847.0,Madhya Pradesh,Chhatarpur
2024,madhya pradesh,chhatarpur,sll,2533.0,Madhya Pradesh,Chhatarpur
2024,madhya pradesh,chhatarpur,women,789.0,Madhya Pradesh,Chhatarpur
2024,madhya pradesh,chhindwara,children,421.0,Madhya Pradesh,Chhindwara
2024,madhya pradesh,chhindwara,cyber,0.0,Madhya Pradesh,Chhindwara
2024,madhya pradesh,chhindwara,ipc,4844.0,Madhya Pradesh,Chhindwara
2024,madhya pradesh,chhindwara,sll,4334.0,Madhya Pradesh,Chhindwara
2024,madhya pradesh,chhindwara,women,613.0,Madhya Pradesh,Chhindwara
2024,madhya pradesh,cyber crime cell,children,5.0,Madhya Pradesh,Cyber Crime Cell
2024,madhya pradesh,cyber crime cell,cyber,361.0,Madhya Pradesh,Cyber Crime Cell
2024,madhya pradesh,cyber crime cell,ipc,0.0,Madhya Pradesh,Cyber Crime Cell
2024,madhya pradesh,cyber crime cell,sll,361.0,Madhya Pradesh,Cyber Crime Cell
2024,madhya pradesh,cyber crime cell,women,54.0,Madhya Pradesh,Cyber Crime Cell
2024,madhya pradesh,damoh,children,247.0,Madhya Pradesh,Damoh
2024,madhya pradesh,damoh,cyber,6.0,Madhya Pradesh,Damoh
2024,madhya pradesh,damoh,ipc,3752.0,Madhya Pradesh,Damoh
2024,madhya pradesh,damoh,sll,3207.0,Madhya Pradesh,Damoh
2024,madhya pradesh,damoh,women,366.0,Madhya Pradesh,Damoh
2024,madhya pradesh,datia,children,142.0,Madhya Pradesh,Datia
2024,madhya pradesh,datia,cyber,4.0,Madhya Pradesh,Datia
2024,madhya pradesh,datia,ipc,3178.0,Madhya Pradesh,Datia
2024,madhya pradesh,datia,sll,2897.0,Madhya Pradesh,Datia
2024,madhya pradesh,datia,women,312.0,Madhya Pradesh,Datia
2024,madhya pradesh,dewas,children,342.0,Madhya Pradesh,Dewas
2024,madhya pradesh,dewas,cyber,0.0,Madhya Pradesh,Dewas
2024,madhya pradesh,dewas,ipc,7668.0,Madhya Pradesh,Dewas
2024,madhya pradesh,dewas,sll,5648.0,Madhya Pradesh,Dewas
2024,madhya pradesh,dewas,women,754.0,Madhya Pradesh,Dewas
2024,madhya pradesh,dhar,children,625.0,Madhya Pradesh,Dhar
2024,madhya pradesh,dhar,cyber,13.0,Madhya Pradesh,Dhar
2024,madhya pradesh,dhar,ipc,7852.0,Madhya Pradesh,Dhar
2024,madhya pradesh,dhar,sll,3525.0,Madhya Pradesh,Dhar
2024,madhya pradesh,dhar,women,915.0,Madhya Pradesh,Dhar
2024,madhya pradesh,dindori,children,256.0,Madhya Pradesh,Dindori
2024,madhya pradesh,dindori,cyber,1.0,Madhya Pradesh,Dindori
2024,madhya pradesh,dindori,ipc,2576.0,Madhya Pradesh,Dindori
2024,madhya pradesh,dindori,sll,1529.0,Madhya Pradesh,Dindori
2024,madhya pradesh,dindori,women,442.0,Madhya Pradesh,Dindori
2024,madhya pradesh,guna,children,171.0,Madhya Pradesh,Guna
2024,madhya pradesh,guna,cyber,13.0,Madhya Pradesh,Guna
2024,madhya pradesh,guna,ipc,5208.0,Madhya Pradesh,Guna
2024,madhya pradesh,guna,sll,1785.0,Madhya Pradesh,Guna
2024,madhya pradesh,guna,women,443.0,Madhya Pradesh,Guna
2024,madhya pradesh,gwalior,children,645.0,Madhya Pradesh,Gwalior
2024,madhya pradesh,gwalior,cyber,85.0,Madhya Pradesh,Gwalior
2024,madhya pradesh,gwalior,ipc,11068.0,Madhya Pradesh,Gwalior
2024,madhya pradesh,gwalior,sll,2466.0,Madhya Pradesh,Gwalior
2024,madhya pradesh,gwalior,women,1213.0,Madhya Pradesh,Gwalior
2024,madhya pradesh,harda,children,194.0,Madhya Pradesh,Harda
2024,madhya pradesh,harda,cyber,2.0,Madhya Pradesh,Harda
2024,madhya pradesh,harda,ipc,1970.0,Madhya Pradesh,Harda
2024,madhya pradesh,harda,sll,1297.0,Madhya Pradesh,Harda
2024,madhya pradesh,harda,women,273.0,Madhya Pradesh,Harda
2024,madhya pradesh,indore commissionarate,children,1157.0,Madhya Pradesh,Indore Commissionarate
2024,madhya pradesh,indore commissionarate,cyber,57.0,Madhya Pradesh,Indore Commissionarate
2024,madhya pradesh,indore commissionarate,ipc,12169.0,Madhya Pradesh,Indore Commissionarate
2024,madhya pradesh,indore commissionarate,sll,5191.0,Madhya Pradesh,Indore Commissionarate
2024,madhya pradesh,indore commissionarate,women,1884.0,Madhya Pradesh,Indore Commissionarate
2024,madhya pradesh,indore railway,children,5.0,Madhya Pradesh,Indore Railway
2024,madhya pradesh,indore railway,cyber,2.0,Madhya Pradesh,Indore Railway
2024,madhya pradesh,indore railway,ipc,2102.0,Madhya Pradesh,Indore Railway
2024,madhya pradesh,indore railway,sll,75.0,Madhya Pradesh,Indore Railway
2024,madhya pradesh,indore railway,women,12.0,Madhya Pradesh,Indore Railway
2024,madhya pradesh,indore rural,children,333.0,Madhya Pradesh,Indore Rural
2024,madhya pradesh,indore rural,cyber,8.0,Madhya Pradesh,Indore Rural
2024,madhya pradesh,indore rural,ipc,5420.0,Madhya Pradesh,Indore Rural
2024,madhya pradesh,indore rural,sll,1720.0,Madhya Pradesh,Indore Rural
2024,madhya pradesh,indore rural,women,562.0,Madhya Pradesh,Indore Rural
2024,madhya pradesh,jabalpur,children,723.0,Madhya Pradesh,Jabalpur
2024,madhya pradesh,jabalpur,cyber,3.0,Madhya Pradesh,Jabalpur
2024,madhya pradesh,jabalpur,ipc,13403.0,Madhya Pradesh,Jabalpur
2024,madhya pradesh,jabalpur,sll,9564.0,Madhya Pradesh,Jabalpur
2024,madhya pradesh,jabalpur,women,1154.0,Madhya Pradesh,Jabalpur
2024,madhya pradesh,jabalpur railway,children,22.0,Madhya Pradesh,Jabalpur Railway
2024,madhya pradesh,jabalpur railway,cyber,0.0,Madhya Pradesh,Jabalpur Railway
2024,madhya pradesh,jabalpur railway,ipc,3869.0,Madhya Pradesh,Jabalpur Railway
2024,madhya pradesh,jabalpur railway,sll,67.0,Madhya Pradesh,Jabalpur Railway
2024,madhya pradesh,jabalpur railway,women,27.0,Madhya Pradesh,Jabalpur Railway
2024,madhya pradesh,jhabua,children,399.0,Madhya Pradesh,Jhabua
2024,madhya pradesh,jhabua,cyber,0.0,Madhya Pradesh,Jhabua
2024,madhya pradesh,jhabua,ipc,3288.0,Madhya Pradesh,Jhabua
2024,madhya pradesh,jhabua,sll,1417.0,Madhya Pradesh,Jhabua
2024,madhya pradesh,jhabua,women,420.0,Madhya Pradesh,Jhabua
2024,madhya pradesh,katni,children,351.0,Madhya Pradesh,Katni
2024,madhya pradesh,katni,cyber,5.0,Madhya Pradesh,Katni
2024,madhya pradesh,katni,ipc,3963.0,Madhya Pradesh,Katni
2024,madhya pradesh,katni,sll,5229.0,Madhya Pradesh,Katni
2024,madhya pradesh,katni,women,405.0,Madhya Pradesh,Katni
2024,madhya pradesh,khandwa,children,395.0,Madhya Pradesh,Khandwa
2024,madhya pradesh,khandwa,cyber,5.0,Madhya Pradesh,Khandwa
2024,madhya pradesh,khandwa,ipc,3762.0,Madhya Pradesh,Khandwa
2024,madhya pradesh,khandwa,sll,2666.0,Madhya Pradesh,Khandwa
2024,madhya pradesh,khandwa,women,499.0,Madhya Pradesh,Khandwa
2024,madhya pradesh,khargone,children,549.0,Madhya Pradesh,Khargone
2024,madhya pradesh,khargone,cyber,4.0,Madhya Pradesh,Khargone
2024,madhya pradesh,khargone,ipc,2640.0,Madhya Pradesh,Khargone
2024,madhya pradesh,khargone,sll,4257.0,Madhya Pradesh,Khargone
2024,madhya pradesh,khargone,women,731.0,Madhya Pradesh,Khargone
2024,madhya pradesh,maihar,children,217.0,Madhya Pradesh,Maihar
2024,madhya pradesh,maihar,cyber,0.0,Madhya Pradesh,Maihar
2024,madhya pradesh,maihar,ipc,2458.0,Madhya Pradesh,Maihar
2024,madhya pradesh,maihar,sll,929.0,Madhya Pradesh,Maihar
2024,madhya pradesh,maihar,women,252.0,Madhya Pradesh,Maihar
2024,madhya pradesh,mandla,children,386.0,Madhya Pradesh,Mandla
2024,madhya pradesh,mandla,cyber,3.0,Madhya Pradesh,Mandla
2024,madhya pradesh,mandla,ipc,2849.0,Madhya Pradesh,Mandla
2024,madhya pradesh,mandla,sll,2020.0,Madhya Pradesh,Mandla
2024,madhya pradesh,mandla,women,423.0,Madhya Pradesh,Mandla
2024,madhya pradesh,mandsaur,children,176.0,Madhya Pradesh,Mandsaur
2024,madhya pradesh,mandsaur,cyber,7.0,Madhya Pradesh,Mandsaur
2024,madhya pradesh,mandsaur,ipc,4107.0,Madhya Pradesh,Mandsaur
2024,madhya pradesh,mandsaur,sll,2324.0,Madhya Pradesh,Mandsaur
2024,madhya pradesh,mandsaur,women,359.0,Madhya Pradesh,Mandsaur
2024,madhya pradesh,mauganj,children,179.0,Madhya Pradesh,Mauganj
2024,madhya pradesh,mauganj,cyber,0.0,Madhya Pradesh,Mauganj
2024,madhya pradesh,mauganj,ipc,1684.0,Madhya Pradesh,Mauganj
2024,madhya pradesh,mauganj,sll,447.0,Madhya Pradesh,Mauganj
2024,madhya pradesh,mauganj,women,282.0,Madhya Pradesh,Mauganj
2024,madhya pradesh,morena,children,309.0,Madhya Pradesh,Morena
2024,madhya pradesh,morena,cyber,0.0,Madhya Pradesh,Morena
2024,madhya pradesh,morena,ipc,5518.0,Madhya Pradesh,Morena
2024,madhya pradesh,morena,sll,1714.0,Madhya Pradesh,Morena
2024,madhya pradesh,morena,women,430.0,Madhya Pradesh,Morena
2024,madhya pradesh,narmadapuram,children,454.0,Madhya Pradesh,Narmadapuram
2024,madhya pradesh,narmadapuram,cyber,0.0,Madhya Pradesh,Narmadapuram
2024,madhya pradesh,narmadapuram,ipc,4987.0,Madhya Pradesh,Narmadapuram
2024,madhya pradesh,narmadapuram,sll,2752.0,Madhya Pradesh,Narmadapuram
2024,madhya pradesh,narmadapuram,women,589.0,Madhya Pradesh,Narmadapuram
2024,madhya pradesh,narsinghpur,children,334.0,Madhya Pradesh,Narsinghpur
2024,madhya pradesh,narsinghpur,cyber,9.0,Madhya Pradesh,Narsinghpur
2024,madhya pradesh,narsinghpur,ipc,3905.0,Madhya Pradesh,Narsinghpur
2024,madhya pradesh,narsinghpur,sll,4803.0,Madhya Pradesh,Narsinghpur
2024,madhya pradesh,narsinghpur,women,564.0,Madhya Pradesh,Narsinghpur
2024,madhya pradesh,neemuch,children,163.0,Madhya Pradesh,Neemuch
2024,madhya pradesh,neemuch,cyber,4.0,Madhya Pradesh,Neemuch
2024,madhya pradesh,neemuch,ipc,2505.0,Madhya Pradesh,Neemuch
2024,madhya pradesh,neemuch,sll,1831.0,Madhya Pradesh,Neemuch
2024,madhya pradesh,neemuch,women,297.0,Madhya Pradesh,Neemuch
2024,madhya pradesh,niwari,children,135.0,Madhya Pradesh,Niwari
2024,madhya pradesh,niwari,cyber,5.0,Madhya Pradesh,Niwari
2024,madhya pradesh,niwari,ipc,1606.0,Madhya Pradesh,Niwari
2024,madhya pradesh,niwari,sll,1036.0,Madhya Pradesh,Niwari
2024,madhya pradesh,niwari,women,191.0,Madhya Pradesh,Niwari
2024,madhya pradesh,pandhurna,children,58.0,Madhya Pradesh,Pandhurna
2024,madhya pradesh,pandhurna,cyber,0.0,Madhya Pradesh,Pandhurna
2024,madhya pradesh,pandhurna,ipc,709.0,Madhya Pradesh,Pandhurna
2024,madhya pradesh,pandhurna,sll,1111.0,Madhya Pradesh,Pandhurna
2024,madhya pradesh,pandhurna,women,75.0,Madhya Pradesh,Pandhurna
2024,madhya pradesh,panna,children,327.0,Madhya Pradesh,Panna
2024,madhya pradesh,panna,cyber,6.0,Madhya Pradesh,Panna
2024,madhya pradesh,panna,ipc,1814.0,Madhya Pradesh,Panna
2024,madhya pradesh,panna,sll,2560.0,Madhya Pradesh,Panna
2024,madhya pradesh,panna,women,493.0,Madhya Pradesh,Panna
2024,madhya pradesh,raisen,children,608.0,Madhya Pradesh,Raisen
2024,madhya pradesh,raisen,cyber,7.0,Madhya Pradesh,Raisen
2024,madhya pradesh,raisen,ipc,5931.0,Madhya Pradesh,Raisen
2024,madhya pradesh,raisen,sll,1768.0,Madhya Pradesh,Raisen
2024,madhya pradesh,raisen,women,629.0,Madhya Pradesh,Raisen
2024,madhya pradesh,rajgarh,children,280.0,Madhya Pradesh,Rajgarh
2024,madhya pradesh,rajgarh,cyber,10.0,Madhya Pradesh,Rajgarh
2024,madhya pradesh,rajgarh,ipc,5992.0,Madhya Pradesh,Rajgarh
2024,madhya pradesh,rajgarh,sll,1371.0,Madhya Pradesh,Rajgarh
2024,madhya pradesh,rajgarh,women,787.0,Madhya Pradesh,Rajgarh
2024,madhya pradesh,ratlam,children,697.0,Madhya Pradesh,Ratlam
2024,madhya pradesh,ratlam,cyber,2.0,Madhya Pradesh,Ratlam
2024,madhya pradesh,ratlam,ipc,8054.0,Madhya Pradesh,Ratlam
2024,madhya pradesh,ratlam,sll,4517.0,Madhya Pradesh,Ratlam
2024,madhya pradesh,ratlam,women,924.0,Madhya Pradesh,Ratlam
2024,madhya pradesh,rewa,children,637.0,Madhya Pradesh,Rewa
2024,madhya pradesh,rewa,cyber,28.0,Madhya Pradesh,Rewa
2024,madhya pradesh,rewa,ipc,6611.0,Madhya Pradesh,Rewa
2024,madhya pradesh,rewa,sll,1982.0,Madhya Pradesh,Rewa
2024,madhya pradesh,rewa,women,802.0,Madhya Pradesh,Rewa
2024,madhya pradesh,sagar,children,769.0,Madhya Pradesh,Sagar
2024,madhya pradesh,sagar,cyber,8.0,Madhya Pradesh,Sagar
2024,madhya pradesh,sagar,ipc,11934.0,Madhya Pradesh,Sagar
2024,madhya pradesh,sagar,sll,3462.0,Madhya Pradesh,Sagar
2024,madhya pradesh,sagar,women,1379.0,Madhya Pradesh,Sagar
2024,madhya pradesh,satna,children,522.0,Madhya Pradesh,Satna
2024,madhya pradesh,satna,cyber,3.0,Madhya Pradesh,Satna
2024,madhya pradesh,satna,ipc,5285.0,Madhya Pradesh,Satna
2024,madhya pradesh,satna,sll,2520.0,Madhya Pradesh,Satna
2024,madhya pradesh,satna,women,561.0,Madhya Pradesh,Satna
2024,madhya pradesh,sehore,children,364.0,Madhya Pradesh,Sehore
2024,madhya pradesh,sehore,cyber,16.0,Madhya Pradesh,Sehore
2024,madhya pradesh,sehore,ipc,5421.0,Madhya Pradesh,Sehore
2024,madhya pradesh,sehore,sll,1485.0,Madhya Pradesh,Sehore
2024,madhya pradesh,sehore,women,633.0,Madhya Pradesh,Sehore
2024,madhya pradesh,seoni,children,334.0,Madhya Pradesh,Seoni
2024,madhya pradesh,seoni,cyber,6.0,Madhya Pradesh,Seoni
2024,madhya pradesh,seoni,ipc,4121.0,Madhya Pradesh,Seoni
2024,madhya pradesh,seoni,sll,4475.0,Madhya Pradesh,Seoni
2024,madhya pradesh,seoni,women,565.0,Madhya Pradesh,Seoni
2024,madhya pradesh,shahdol,children,424.0,Madhya Pradesh,Shahdol
2024,madhya pradesh,shahdol,cyber,15.0,Madhya Pradesh,Shahdol
2024,madhya pradesh,shahdol,ipc,2686.0,Madhya Pradesh,Shahdol
2024,madhya pradesh,shahdol,sll,2868.0,Madhya Pradesh,Shahdol
2024,madhya pradesh,shahdol,women,676.0,Madhya Pradesh,Shahdol
2024,madhya pradesh,shajapur,children,338.0,Madhya Pradesh,Shajapur
2024,madhya pradesh,shajapur,cyber,10.0,Madhya Pradesh,Shajapur
2024,madhya pradesh,shajapur,ipc,5875.0,Madhya Pradesh,Shajapur
2024,madhya pradesh,shajapur,sll,2439.0,Madhya Pradesh,Shajapur
2024,madhya pradesh,shajapur,women,543.0,Madhya Pradesh,Shajapur
2024,madhya pradesh,sheopur,children,185.0,Madhya Pradesh,Sheopur
2024,madhya pradesh,sheopur,cyber,0.0,Madhya Pradesh,Sheopur
2024,madhya pradesh,sheopur,ipc,1790.0,Madhya Pradesh,Sheopur
2024,madhya pradesh,sheopur,sll,1192.0,Madhya Pradesh,Sheopur
2024,madhya pradesh,sheopur,women,171.0,Madhya Pradesh,Sheopur
2024,madhya pradesh,shivpuri,children,503.0,Madhya Pradesh,Shivpuri
2024,madhya pradesh,shivpuri,cyber,0.0,Madhya Pradesh,Shivpuri
2024,madhya pradesh,shivpuri,ipc,6316.0,Madhya Pradesh,Shivpuri
2024,madhya pradesh,shivpuri,sll,2686.0,Madhya Pradesh,Shivpuri
2024,madhya pradesh,shivpuri,women,637.0,Madhya Pradesh,Shivpuri
2024,madhya pradesh,sidhi,children,311.0,Madhya Pradesh,Sidhi
2024,madhya pradesh,sidhi,cyber,0.0,Madhya Pradesh,Sidhi
2024,madhya pradesh,sidhi,ipc,4394.0,Madhya Pradesh,Sidhi
2024,madhya pradesh,sidhi,sll,2621.0,Madhya Pradesh,Sidhi
2024,madhya pradesh,sidhi,women,391.0,Madhya Pradesh,Sidhi
2024,madhya pradesh,singrauli,children,449.0,Madhya Pradesh,Singrauli
2024,madhya pradesh,singrauli,cyber,9.0,Madhya Pradesh,Singrauli
2024,madhya pradesh,singrauli,ipc,5392.0,Madhya Pradesh,Singrauli
2024,madhya pradesh,singrauli,sll,3028.0,Madhya Pradesh,Singrauli
2024,madhya pradesh,singrauli,women,717.0,Madhya Pradesh,Singrauli
2024,madhya pradesh,tikamgarh,children,313.0,Madhya Pradesh,Tikamgarh
2024,madhya pradesh,tikamgarh,cyber,9.0,Madhya Pradesh,Tikamgarh
2024,madhya pradesh,tikamgarh,ipc,3400.0,Madhya Pradesh,Tikamgarh
2024,madhya pradesh,tikamgarh,sll,1808.0,Madhya Pradesh,Tikamgarh
2024,madhya pradesh,tikamgarh,women,345.0,Madhya Pradesh,Tikamgarh
2024,madhya pradesh,total districts,children,21908.0,Madhya Pradesh,Total Districts
2024,madhya pradesh,total districts,cyber,1081.0,Madhya Pradesh,Total Districts
2024,madhya pradesh,total districts,ipc,282874.0,Madhya Pradesh,Total Districts
2024,madhya pradesh,total districts,sll,152005.0,Madhya Pradesh,Total Districts
2024,madhya pradesh,total districts,women,32832.0,Madhya Pradesh,Total Districts
2024,madhya pradesh,ujjain,children,692.0,Madhya Pradesh,Ujjain
2024,madhya pradesh,ujjain,cyber,25.0,Madhya Pradesh,Ujjain
2024,madhya pradesh,ujjain,ipc,9542.0,Madhya Pradesh,Ujjain
2024,madhya pradesh,ujjain,sll,3378.0,Madhya Pradesh,Ujjain
2024,madhya pradesh,ujjain,women,880.0,Madhya Pradesh,Ujjain
2024,madhya pradesh,umaria,children,196.0,Madhya Pradesh,Umaria
2024,madhya pradesh,umaria,cyber,2.0,Madhya Pradesh,Umaria
2024,madhya pradesh,umaria,ipc,1084.0,Madhya Pradesh,Umaria
2024,madhya pradesh,umaria,sll,929.0,Madhya Pradesh,Umaria
2024,madhya pradesh,umaria,women,277.0,Madhya Pradesh,Umaria
2024,madhya pradesh,vidisha,children,677.0,Madhya Pradesh,Vidisha
2024,madhya pradesh,vidisha,cyber,0.0,Madhya Pradesh,Vidisha
2024,madhya pradesh,vidisha,ipc,6051.0,Madhya Pradesh,Vidisha
2024,madhya pradesh,vidisha,sll,1974.0,Madhya Pradesh,Vidisha
2024,madhya pradesh,vidisha,women,852.0,Madhya Pradesh,Vidisha
2024,maharashtra,ahilyanagar,children,955.0,Maharashtra,Ahilyanagar
2024,maharashtra,ahilyanagar,cyber,29.0,Maharashtra,Ahilyanagar
2024,maharashtra,ahilyanagar,ipc,16208.0,Maharashtra,Ahilyanagar
2024,maharashtra,ahilyanagar,sll,8403.0,Maharashtra,Ahilyanagar
2024,maharashtra,ahilyanagar,women,2159.0,Maharashtra,Ahilyanagar
2024,maharashtra,akola,children,387.0,Maharashtra,Akola
2024,maharashtra,akola,cyber,26.0,Maharashtra,Akola
2024,maharashtra,akola,ipc,4990.0,Maharashtra,Akola
2024,maharashtra,akola,sll,7234.0,Maharashtra,Akola
2024,maharashtra,akola,women,828.0,Maharashtra,Akola
2024,maharashtra,amravati commr,children,269.0,Maharashtra,Amravati Commr
2024,maharashtra,amravati commr,cyber,91.0,Maharashtra,Amravati Commr
2024,maharashtra,amravati commr,ipc,3883.0,Maharashtra,Amravati Commr
2024,maharashtra,amravati commr,sll,2299.0,Maharashtra,Amravati Commr
2024,maharashtra,amravati commr,women,593.0,Maharashtra,Amravati Commr
2024,maharashtra,amravati rural,children,391.0,Maharashtra,Amravati Rural
2024,maharashtra,amravati rural,cyber,43.0,Maharashtra,Amravati Rural
2024,maharashtra,amravati rural,ipc,7378.0,Maharashtra,Amravati Rural
2024,maharashtra,amravati rural,sll,7946.0,Maharashtra,Amravati Rural
2024,maharashtra,amravati rural,women,864.0,Maharashtra,Amravati Rural
2024,maharashtra,beed,children,407.0,Maharashtra,Beed
2024,maharashtra,beed,cyber,85.0,Maharashtra,Beed
2024,maharashtra,beed,ipc,7246.0,Maharashtra,Beed
2024,maharashtra,beed,sll,3826.0,Maharashtra,Beed
2024,maharashtra,beed,women,1421.0,Maharashtra,Beed
2024,maharashtra,bhandara,children,178.0,Maharashtra,Bhandara
2024,maharashtra,bhandara,cyber,24.0,Maharashtra,Bhandara
2024,maharashtra,bhandara,ipc,3072.0,Maharashtra,Bhandara
2024,maharashtra,bhandara,sll,4377.0,Maharashtra,Bhandara
2024,maharashtra,bhandara,women,279.0,Maharashtra,Bhandara
2024,maharashtra,buldhana,children,424.0,Maharashtra,Buldhana
2024,maharashtra,buldhana,cyber,80.0,Maharashtra,Buldhana
2024,maharashtra,buldhana,ipc,7982.0,Maharashtra,Buldhana
2024,maharashtra,buldhana,sll,7765.0,Maharashtra,Buldhana
2024,maharashtra,buldhana,women,969.0,Maharashtra,Buldhana
