year,state_norm,district_norm,children,cyber,ipc,sll,women,ipc_log,ipc_state_pct,sll_log,sll_state_pct,women_log,women_state_pct,children_log,children_state_pct,cyber_log,cyber_state_pct,ipc_prev,ipc_growth,ipc_gap_years,women_prev,women_growth,women_gap_years,children_prev,children_growth,children_gap_years,cyber_prev,cyber_growth,cyber_gap_years,severity,risk_class,target_severity,target_year
2014,punjab,ferozepur,0.0,0.0,1300.0,0.0,237.0,7.170888478512505,0.6551724137931034,0.0,0.5172413793103449,5.472270673671475,0.6551724137931034,0.0,0.5172413793103449,0.0,0.5172413793103449,6033.0,-0.7845184816840709,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.6068965517241379,medium,0.5235294117647059,2020.0
2020,punjab,ferozepur,53.0,9.0,1261.0,874.0,145.0,7.140453043101158,0.5882352941176471,6.774223886357614,0.5294117647058824,4.983606621708336,0.5294117647058824,3.9889840465642745,0.4264705882352941,2.302585092994046,0.38235294117647056,1300.0,-0.03,6.0,237.0,-0.3881856540084388,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.5235294117647059,medium,0.5426470588235295,2022.0
2022,punjab,ferozepur,58.0,8.0,1225.0,1741.0,138.0,7.111512116496157,0.5882352941176471,7.462789157412448,0.9117647058823529,4.9344739331306915,0.47058823529411764,4.07753744390572,0.4411764705882353,2.1972245773362196,0.3235294117647059,1261.0,-0.028548770816812053,2.0,145.0,-0.04827586206896552,2.0,53.0,0.09433962264150944,2.0,9.0,-0.1111111111111111,2.0,0.5426470588235295,medium,0.5764285714285715,2023.0
2023,punjab,ferozepur,48.0,11.0,1370.0,1278.0,138.0,7.223295679562314,0.6,7.153833801578843,0.8571428571428571,4.9344739331306915,0.5142857142857142,3.8918202981106265,0.38571428571428573,2.4849066497880004,0.5285714285714286,1225.0,0.11836734693877551,1.0,138.0,0.0,1.0,58.0,-0.1724137931034483,1.0,8.0,0.375,1.0,0.5764285714285715,medium,0.72,2024.0
2024,punjab,ferozepur,63.0,16.0,2479.0,771.0,159.0,7.8160138391590275,0.8857142857142857,6.648984550024776,0.6571428571428571,5.075173815233827,0.6,4.1588830833596715,0.5428571428571428,2.833213344056216,0.5428571428571428,1370.0,0.8094890510948906,1.0,138.0,0.15217391304347827,1.0,48.0,0.3125,1.0,11.0,0.45454545454545453,1.0,0.72,high,,
2010,punjab,ferozpur,0.0,0.0,13155.0,0.0,138.0,9.484633207308947,0.7222222222222222,0.0,0.5138888888888888,4.9344739331306915,0.8055555555555556,0.0,0.16666666666666666,0.0,0.5138888888888888,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6312500000000001,medium,0.6840277777777779,2011.0
2011,punjab,ferozpur,35.0,0.0,13155.0,0.0,113.0,9.484633207308947,0.7222222222222222,0.0,0.5138888888888888,4.736198448394496,0.75,3.58351893845611,0.8055555555555556,0.0,0.5138888888888888,13155.0,0.0,1.0,138.0,-0.18115942028985507,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6840277777777779,medium,0.5951388888888889,2012.0
2012,punjab,ferozpur,6.0,0.0,13155.0,0.0,82.0,9.484633207308947,0.7222222222222222,0.0,0.5138888888888888,4.418840607796598,0.5555555555555556,1.9459101490553132,0.3055555555555556,0.0,0.5138888888888888,13155.0,0.0,1.0,113.0,-0.2743362831858407,1.0,35.0,-0.8285714285714286,1.0,0.0,0.0,1.0,0.5951388888888889,medium,0.5125000000000001,2013.0
2013,punjab,ferozpur,30.0,0.0,1233.0,0.0,104.0,7.1180162044653335,0.6,0.0,0.5166666666666667,4.653960350157523,0.36666666666666664,3.4339872044851463,0.4,0.0,0.5166666666666667,13155.0,-0.9062713797035348,1.0,82.0,0.2682926829268293,1.0,6.0,4.0,1.0,0.0,0.0,1.0,0.5125000000000001,medium,,
2010,punjab,g r p,2.0,0.0,4482.0,0.0,1.0,8.40804774415544,0.19444444444444445,0.0,0.5138888888888888,0.6931471805599453,0.2777777777777778,1.0986122886681098,0.3888888888888889,0.0,0.5138888888888888,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3104166666666666,low,0.2659722222222222,2011.0
2011,punjab,g r p,1.0,0.0,4482.0,0.0,0.0,8.40804774415544,0.19444444444444445,0.0,0.5138888888888888,0.0,0.125,0.6931471805599453,0.25,0.0,0.5138888888888888,4482.0,0.0,1.0,1.0,-1.0,1.0,2.0,-0.5,1.0,0.0,0.0,1.0,0.2659722222222222,low,0.28541666666666665,2012.0
2012,punjab,g r p,3.0,0.0,4482.0,0.0,2.0,8.40804774415544,0.19444444444444445,0.0,0.5138888888888888,1.0986122886681098,0.2222222222222222,1.3862943611198906,0.25,0.0,0.5138888888888888,4482.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.28541666666666665,low,0.17916666666666667,2013.0
2013,punjab,g r p,4.0,0.0,419.0,0.0,9.0,6.040254711277414,0.06666666666666667,0.0,0.5166666666666667,2.302585092994046,0.06666666666666667,1.6094379124341003,0.06666666666666667,0.0,0.5166666666666667,4482.0,-0.9065149486836234,1.0,2.0,3.5,1.0,3.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.17916666666666667,low,0.20344827586206898,2014.0
2014,punjab,g r p,0.0,0.0,372.0,0.0,6.0,5.921578419643816,0.034482758620689655,0.0,0.5172413793103449,1.9459101490553132,0.034482758620689655,0.0,0.5172413793103449,0.0,0.5172413793103449,419.0,-0.11217183770883055,1.0,9.0,-0.3333333333333333,1.0,4.0,-1.0,1.0,0.0,0.0,1.0,0.20344827586206898,low,,
2020,punjab,grp,3.0,0.0,308.0,193.0,5.0,5.733341276897746,0.14705882352941177,5.267858159063328,0.11764705882352941,1.791759469228055,0.08823529411764706,1.3862943611198906,0.11764705882352941,0.0,0.07352941176470588,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.11838235294117648,low,0.13529411764705884,2022.0
2022,punjab,grp,8.0,1.0,438.0,267.0,6.0,6.0844994130751715,0.14705882352941177,5.5909869805108565,0.11764705882352941,1.9459101490553132,0.10294117647058823,2.1972245773362196,0.14705882352941177,0.6931471805599453,0.14705882352941177,308.0,0.42207792207792205,2.0,5.0,0.2,2.0,3.0,1.6666666666666667,2.0,0.0,0.0,2.0,0.13529411764705884,low,0.14357142857142857,2023.0
2023,punjab,grp,3.0,0.0,321.0,241.0,9.0,5.7745515455444085,0.17142857142857143,5.488937726156687,0.14285714285714285,2.302585092994046,0.11428571428571428,1.3862943611198906,0.14285714285714285,0.0,0.1,438.0,-0.2671232876712329,1.0,6.0,0.5,1.0,8.0,-0.625,1.0,1.0,-1.0,1.0,0.14357142857142857,low,0.15071428571428572,2024.0
2024,punjab,grp,7.0,4.0,330.0,231.0,12.0,5.802118375377063,0.14285714285714285,5.44673737166631,0.17142857142857143,2.5649493574615367,0.14285714285714285,2.0794415416798357,0.17142857142857143,1.6094379124341003,0.15714285714285714,321.0,0.028037383177570093,1.0,9.0,0.3333333333333333,1.0,3.0,1.3333333333333333,1.0,0.0,0.0,1.0,0.15071428571428572,low,,
2010,punjab,gurdaspur,8.0,0.0,10725.0,0.0,132.0,9.280425979542871,0.6388888888888888,0.0,0.5138888888888888,4.890349128221754,0.7777777777777778,2.1972245773362196,0.4444444444444444,0.0,0.5138888888888888,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6159722222222221,medium,0.5784722222222222,2011.0
2011,punjab,gurdaspur,2.0,0.0,10725.0,0.0,95.0,9.280425979542871,0.6388888888888888,0.0,0.5138888888888888,4.564348191467836,0.6666666666666666,1.0986122886681098,0.2916666666666667,0.0,0.5138888888888888,10725.0,0.0,1.0,132.0,-0.2803030303030303,1.0,8.0,-0.75,1.0,0.0,0.0,1.0,0.5784722222222222,medium,0.6270833333333333,2012.0
2012,punjab,gurdaspur,33.0,0.0,10725.0,0.0,114.0,9.280425979542871,0.6388888888888888,0.0,0.5138888888888888,4.74493212836325,0.6944444444444444,3.5263605246161616,0.7222222222222222,0.0,0.5138888888888888,10725.0,0.0,1.0,95.0,0.2,1.0,2.0,15.5,1.0,0.0,0.0,1.0,0.6270833333333333,medium,0.4675000000000001,2013.0
2013,punjab,gurdaspur,25.0,0.0,884.0,0.0,148.0,6.785587645007929,0.43333333333333335,0.0,0.5166666666666667,5.003946305945459,0.5666666666666667,3.258096538021482,0.3,0.0,0.5166666666666667,10725.0,-0.9175757575757576,1.0,114.0,0.2982456140350877,1.0,33.0,-0.24242424242424243,1.0,0.0,0.0,1.0,0.4675000000000001,medium,0.3353448275862069,2014.0
2014,punjab,gurdaspur,0.0,0.0,781.0,0.0,146.0,6.661854740545311,0.1896551724137931,0.0,0.5172413793103449,4.990432586778736,0.3448275862068966,0.0,0.5172413793103449,0.0,0.5172413793103449,884.0,-0.1165158371040724,1.0,148.0,-0.013513513513513514,1.0,25.0,-1.0,1.0,0.0,0.0,1.0,0.3353448275862069,low,0.37941176470588234,2020.0
2020,punjab,gurdaspur,42.0,12.0,758.0,856.0,144.0,6.63200177739563,0.2647058823529412,6.75343791859778,0.5,4.976733742420574,0.4852941176470588,3.7612001156935624,0.29411764705882354,2.5649493574615367,0.5588235294117647,781.0,-0.029449423815621,6.0,146.0,-0.0136986301369863,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.37941176470588234,low,0.39411764705882363,2022.0
2022,punjab,gurdaspur,35.0,21.0,838.0,682.0,142.0,6.732210706467206,0.2647058823529412,6.52649485957079,0.4117647058823529,4.962844630259907,0.5294117647058824,3.58351893845611,0.2647058823529412,3.091042453358316,0.6764705882352942,758.0,0.10554089709762533,2.0,144.0,-0.013888888888888888,2.0,42.0,-0.16666666666666666,2.0,12.0,0.75,2.0,0.39411764705882363,low,0.405,2023.0
2023,punjab,gurdaspur,37.0,13.0,873.0,599.0,124.0,6.773080375655535,0.34285714285714286,6.396929655216146,0.4,4.8283137373023015,0.45714285714285713,3.6375861597263857,0.2714285714285714,2.6390573296152584,0.6142857142857143,838.0,0.041766109785202864,1.0,142.0,-0.1267605633802817,1.0,35.0,0.05714285714285714,1.0,21.0,-0.38095238095238093,1.0,0.405,medium,0.3442857142857143,2024.0
2024,punjab,gurdaspur,52.0,16.0,762.0,480.0,106.0,6.637258031284457,0.2857142857142857,6.175867270105761,0.34285714285714286,4.672828834461906,0.3142857142857143,3.970291913552122,0.37142857142857144,2.833213344056216,0.5428571428571428,873.0,-0.12714776632302405,1.0,124.0,-0.14516129032258066,1.0,37.0,0.40540540540540543,1.0,13.0,0.23076923076923078,1.0,0.3442857142857143,low,,
2010,punjab,hoshiarpur,41.0,0.0,17287.0,0.0,159.0,9.757767898186723,0.8333333333333334,0.0,0.5138888888888888,5.075173815233827,0.8472222222222222,3.7376696182833684,0.8611111111111112,0.0,0.5138888888888888,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.7590277777777779,high,0.76875,2011.0
2011,punjab,hoshiarpur,47.0,0.0,17287.0,0.0,149.0,9.757767898186723,0.8333333333333334,0.0,0.5138888888888888,5.0106352940962555,0.8611111111111112,3.871201010907891,0.9305555555555556,0.0,0.5138888888888888,17287.0,0.0,1.0,159.0,-0.06289308176100629,1.0,41.0,0.14634146341463414,1.0,0.0,0.0,1.0,0.76875,high,0.7368055555555555,2012.0
2012,punjab,hoshiarpur,37.0,0.0,17287.0,0.0,153.0,9.757767898186723,0.8333333333333334,0.0,0.5138888888888888,5.0369526024136295,0.7777777777777778,3.6375861597263857,0.7777777777777778,0.0,0.5138888888888888,17287.0,0.0,1.0,149.0,0.026845637583892617,1.0,47.0,-0.2127659574468085,1.0,0.0,0.0,1.0,0.7368055555555555,high,0.6608333333333334,2013.0
2013,punjab,hoshiarpur,21.0,0.0,1667.0,0.0,277.0,7.419380582918692,0.7666666666666667,0.0,0.5166666666666667,5.627621113690637,0.8333333333333334,3.091042453358316,0.2,0.0,0.5166666666666667,17287.0,-0.9035691560131891,1.0,153.0,0.8104575163398693,1.0,37.0,-0.43243243243243246,1.0,0.0,0.0,1.0,0.6608333333333334,medium,0.693103448275862,2014.0
2014,punjab,hoshiarpur,0.0,0.0,1637.0,0.0,598.0,7.401231264413015,0.7241379310344828,0.0,0.5172413793103449,6.395261598115449,0.9310344827586207,0.0,0.5172413793103449,0.0,0.5172413793103449,1667.0,-0.017996400719856028,1.0,277.0,1.1588447653429603,1.0,21.0,-1.0,1.0,0.0,0.0,1.0,0.693103448275862,medium,0.6926470588235294,2020.0
2020,punjab,hoshiarpur,89.0,1.0,1873.0,1164.0,250.0,7.535830462798367,0.8235294117647058,7.060476365999801,0.6764705882352942,5.5254529391317835,0.8235294117647058,4.499809670330265,0.6764705882352942,0.6931471805599453,0.14705882352941177,1637.0,0.14416615760537568,6.0,598.0,-0.5819397993311036,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.6926470588235294,medium,0.8205882352941176,2022.0
2022,punjab,hoshiarpur,112.0,101.0,1877.0,1235.0,285.0,7.537962659768208,0.7941176470588235,7.119635638017636,0.7647058823529411,5.655991810819852,0.8235294117647058,4.727387818712341,0.7647058823529411,4.624972813284271,0.9705882352941176,1873.0,0.002135611318739989,2.0,250.0,0.14,2.0,89.0,0.25842696629213485,2.0,1.0,100.0,2.0,0.8205882352941176,high,0.8214285714285714,2023.0
2023,punjab,hoshiarpur,114.0,32.0,1972.0,1392.0,303.0,7.587310506022615,0.8,7.239214973779806,0.8857142857142857,5.717027701406222,0.8571428571428571,4.74493212836325,0.7285714285714285,3.4965075614664802,0.8571428571428571,1877.0,0.05061267980820458,1.0,285.0,0.06315789473684211,1.0,112.0,0.017857142857142856,1.0,101.0,-0.6831683168316832,1.0,0.8214285714285714,high,0.7864285714285715,2024.0
2024,punjab,hoshiarpur,116.0,31.0,1915.0,992.0,270.0,7.557994958530806,0.7142857142857143,6.900730664045173,0.8571428571428571,5.602118820879701,0.8571428571428571,4.762173934797756,0.8571428571428571,3.4657359027997265,0.8142857142857143,1972.0,-0.028904665314401622,1.0,303.0,-0.10891089108910891,1.0,114.0,0.017543859649122806,1.0,32.0,-0.03125,1.0,0.7864285714285715,high,,
2020,punjab,intelligence wing,0.0,0.0,4.0,41.0,0.0,1.6094379124341003,0.058823529411764705,3.7376696182833684,0.08823529411764706,0.0,0.04411764705882353,0.0,0.058823529411764705,0.0,0.07352941176470588,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.06102941176470589,low,0.0625,2022.0
2022,punjab,intelligence wing,0.0,0.0,7.0,51.0,0.0,2.0794415416798357,0.058823529411764705,3.9512437185814275,0.08823529411764706,0.0,0.04411764705882353,0.0,0.07352941176470588,0.0,0.07352941176470588,4.0,0.75,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0625,low,0.07428571428571427,2023.0
2023,punjab,intelligence wing,0.0,0.0,9.0,108.0,0.0,2.302585092994046,0.07142857142857142,4.6913478822291435,0.11428571428571428,0.0,0.04285714285714286,0.0,0.07142857142857142,0.0,0.1,7.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07428571428571427,low,0.06142857142857143,2024.0
2024,punjab,intelligence wing,0.0,0.0,8.0,114.0,0.0,2.1972245773362196,0.05714285714285714,4.74493212836325,0.11428571428571428,0.0,0.04285714285714286,0.0,0.07142857142857142,0.0,0.05714285714285714,9.0,-0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06142857142857143,low,,
2010,punjab,jagraon,0.0,0.0,5444.0,0.0,0.0,8.602453035367061,0.2777777777777778,0.0,0.5138888888888888,0.0,0.1388888888888889,0.0,0.16666666666666666,0.0,0.5138888888888888,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.29791666666666666,low,0.2909722222222222,2011.0
2011,punjab,jagraon,0.0,0.0,5444.0,0.0,0.0,8.602453035367061,0.2777777777777778,0.0,0.5138888888888888,0.0,0.125,0.0,0.125,0.0,0.5138888888888888,5444.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2909722222222222,low,0.28680555555555554,2012.0
2012,punjab,jagraon,0.0,0.0,5444.0,0.0,0.0,8.602453035367061,0.2777777777777778,0.0,0.5138888888888888,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.5138888888888888,5444.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.28680555555555554,low,,
2010,punjab,jalandhar,0.0,0.0,30397.0,0.0,0.0,10.322132095756407,0.9166666666666666,0.0,0.5138888888888888,0.0,0.1388888888888889,0.0,0.16666666666666666,0.0,0.5138888888888888,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5854166666666667,medium,0.7604166666666666,2011.0
2011,punjab,jalandhar,16.0,0.0,30397.0,0.0,142.0,10.322132095756407,0.9166666666666666,0.0,0.5138888888888888,4.962844630259907,0.8055555555555556,2.833213344056216,0.5833333333333334,0.0,0.5138888888888888,30397.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7604166666666666,high,0.5743055555555555,2012.0
2012,punjab,jalandhar,0.0,0.0,30397.0,0.0,0.0,10.322132095756407,0.9166666666666666,0.0,0.5138888888888888,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.5138888888888888,30397.0,0.0,1.0,142.0,-1.0,1.0,16.0,-1.0,1.0,0.0,0.0,1.0,0.5743055555555555,medium,,
2010,punjab,jalandhar rural,0.0,0.0,3443.0,0.0,159.0,8.144388865547622,0.08333333333333333,0.0,0.5138888888888888,5.075173815233827,0.8472222222222222,0.0,0.16666666666666666,0.0,0.5138888888888888,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3520833333333333,low,0.20347222222222222,2011.0
2011,punjab,jalandhar rural,0.0,0.0,3443.0,0.0,0.0,8.144388865547622,0.08333333333333333,0.0,0.5138888888888888,0.0,0.125,0.0,0.125,0.0,0.5138888888888888,3443.0,0.0,1.0,159.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.20347222222222222,low,0.3520833333333333,2012.0
2012,punjab,jalandhar rural,2.0,0.0,3443.0,0.0,155.0,8.144388865547622,0.08333333333333333,0.0,0.5138888888888888,5.049856007249537,0.8194444444444444,1.0986122886681098,0.2222222222222222,0.0,0.5138888888888888,3443.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3520833333333333,low,0.6391666666666667,2013.0
2013,punjab,jalandhar rural,47.0,0.0,1579.0,0.0,192.0,7.365180126021013,0.7,0.0,0.5166666666666667,5.262690188904886,0.6666666666666666,3.871201010907891,0.6166666666666667,0.0,0.5166666666666667,3443.0,-0.541388324135928,1.0,155.0,0.23870967741935484,1.0,2.0,22.5,1.0,0.0,0.0,1.0,0.6391666666666667,medium,0.5258620689655172,2014.0
2014,punjab,jalandhar rural,0.0,0.0,1154.0,0.0,189.0,7.051855622955894,0.5517241379310345,0.0,0.5172413793103449,5.247024072160486,0.4827586206896552,0.0,0.5172413793103449,0.0,0.5172413793103449,1579.0,-0.26915769474350854,1.0,192.0,-0.015625,1.0,47.0,-1.0,1.0,0.0,0.0,1.0,0.5258620689655172,medium,0.7397058823529412,2020.0
2020,punjab,jalandhar rural,125.0,47.0,1666.0,972.0,214.0,7.418780882750794,0.7058823529411765,6.880384082186005,0.5882352941176471,5.3706380281276624,0.7058823529411765,4.836281906951478,0.8529411764705882,3.871201010907891,0.9117647058823529,1154.0,0.4436741767764298,6.0,189.0,0.13227513227513227,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.7397058823529412,high,0.7250000000000001,2022.0
2022,punjab,jalandhar rural,108.0,32.0,1650.0,1050.0,208.0,7.409136443920128,0.7352941176470589,6.957497370876951,0.5882352941176471,5.342334251964811,0.7058823529411765,4.6913478822291435,0.7058823529411765,3.4965075614664802,0.8235294117647058,1666.0,-0.009603841536614645,2.0,214.0,-0.028037383177570093,2.0,125.0,-0.136,2.0,47.0,-0.3191489361702128,2.0,0.7250000000000001,high,0.6942857142857143,2023.0
2023,punjab,jalandhar rural,114.0,20.0,1650.0,728.0,211.0,7.409136443920128,0.6857142857142857,6.591673732008658,0.5428571428571428,5.356586274672012,0.7142857142857143,4.74493212836325,0.7285714285714285,3.044522437723423,0.7714285714285715,1650.0,0.0,1.0,208.0,0.014423076923076924,1.0,108.0,0.05555555555555555,1.0,32.0,-0.375,1.0,0.6942857142857143,medium,0.6507142857142857,2024.0
2024,punjab,jalandhar rural,84.0,32.0,1585.0,682.0,161.0,7.368970402194793,0.6,6.52649485957079,0.5428571428571428,5.087596335232384,0.6428571428571429,4.442651256490317,0.6714285714285714,3.4965075614664802,0.8714285714285714,1650.0,-0.03939393939393939,1.0,211.0,-0.23696682464454977,1.0,114.0,-0.2631578947368421,1.0,20.0,0.6,1.0,0.6507142857142857,medium,,
2010,punjab,kapurthala,27.0,0.0,13459.0,0.0,81.0,9.50747760319872,0.75,0.0,0.5138888888888888,4.406719247264253,0.6111111111111112,3.332204510175204,0.75,0.0,0.5138888888888888,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6631944444444444,medium,0.6673611111111111,2011.0
2011,punjab,kapurthala,23.0,0.0,13459.0,0.0,84.0,9.50747760319872,0.75,0.0,0.5138888888888888,4.442651256490317,0.6388888888888888,3.1780538303479458,0.7361111111111112,0.0,0.5138888888888888,13459.0,0.0,1.0,81.0,0.037037037037037035,1.0,27.0,-0.14814814814814814,1.0,0.0,0.0,1.0,0.6673611111111111,medium,0.6631944444444444,2012.0
2012,punjab,kapurthala,27.0,0.0,13459.0,0.0,107.0,9.50747760319872,0.75,0.0,0.5138888888888888,4.68213122712422,0.6666666666666666,3.332204510175204,0.6388888888888888,0.0,0.5138888888888888,13459.0,0.0,1.0,84.0,0.27380952380952384,1.0,23.0,0.17391304347826086,1.0,0.0,0.0,1.0,0.6631944444444444,medium,0.5974999999999999,2013.0
2013,punjab,kapurthala,44.0,0.0,1267.0,0.0,178.0,7.145196134997171,0.6333333333333333,0.0,0.5166666666666667,5.187385805840755,0.6333333333333333,3.8066624897703196,0.5666666666666667,0.0,0.5166666666666667,13459.0,-0.9058622483096812,1.0,107.0,0.6635514018691588,1.0,27.0,0.6296296296296297,1.0,0.0,0.0,1.0,0.5974999999999999,medium,0.506896551724138,2014.0
2014,punjab,kapurthala,0.0,0.0,1105.0,0.0,205.0,7.00850518208228,0.4482758620689655,0.0,0.5172413793103449,5.327876168789581,0.6206896551724138,0.0,0.5172413793103449,0.0,0.5172413793103449,1267.0,-0.12786108918705605,1.0,178.0,0.15168539325842698,1.0,44.0,-1.0,1.0,0.0,0.0,1.0,0.506896551724138,medium,0.5977941176470588,2020.0
2020,punjab,kapurthala,45.0,11.0,1512.0,1179.0,162.0,7.321849713788356,0.6764705882352942,7.07326971745971,0.7058823529411765,5.093750200806762,0.5882352941176471,3.828641396489095,0.3235294117647059,2.4849066497880004,0.4852941176470588,1105.0,0.36832579185520364,6.0,205.0,-0.2097560975609756,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.5977941176470588,medium,0.6235294117647059,2022.0
2022,punjab,kapurthala,66.0,16.0,1252.0,1240.0,168.0,7.133295954896068,0.6176470588235294,7.123672785204607,0.7941176470588235,5.1298987149230735,0.6176470588235294,4.204692619390966,0.5,2.833213344056216,0.6176470588235294,1512.0,-0.17195767195767195,2.0,162.0,0.037037037037037035,2.0,45.0,0.4666666666666667,2.0,11.0,0.45454545454545453,2.0,0.6235294117647059,medium,0.6,2023.0
2023,punjab,kapurthala,55.0,12.0,1407.0,914.0,147.0,7.249925536717988,0.6285714285714286,6.818924065275521,0.6857142857142857,4.997212273764115,0.6,4.02535169073515,0.42857142857142855,2.5649493574615367,0.5714285714285714,1252.0,0.12380191693290735,1.0,168.0,-0.125,1.0,66.0,-0.16666666666666666,1.0,16.0,-0.25,1.0,0.6,medium,0.5085714285714286,2024.0
2024,punjab,kapurthala,54.0,5.0,1510.0,866.0,142.0,7.32052696227274,0.5714285714285714,6.7650389767805414,0.7142857142857143,4.962844630259907,0.5142857142857142,4.007333185232471,0.42857142857142855,1.791759469228055,0.22857142857142856,1407.0,0.07320540156361052,1.0,147.0,-0.034013605442176874,1.0,55.0,-0.01818181818181818,1.0,12.0,-0.5833333333333334,1.0,0.5085714285714286,medium,,
